image,split,condition_group,method,detected,true_x,true_y,command_x,command_y,initial_distance,final_distance,success_3cm,success_1cm,final_x,final_y
test_a/00129.png,test_a,A,cnn,True,-0.2747955759275835,0.3325174116398874,-0.2592254877090454,0.34442076086997986,1.3658884094394343,0.02096501879996034,True,False,-0.25806590720998906,0.34515268757206363
test_a/00130.png,test_a,A,ground_truth,True,0.057633552846928886,0.48439649917810623,0.057633552846928886,0.48439649917810623,1.1042785580872312,0.0009832550324155563,True,True,0.058606321034919584,0.48425327728311873
test_a/00130.png,test_a,A,rule_based,True,0.057633552846928886,0.48439649917810623,0.06663411458333324,0.4859375,1.1042785580872312,0.010062266037391973,True,False,0.06760027599053964,0.48577983846615735
test_a/00130.png,test_a,A,cnn,True,0.057633552846928886,0.48439649917810623,0.07703235745429993,0.5141332745552063,1.1042785580872312,0.03600954486181075,False,False,0.07819959776197016,0.5139553407945713
test_a/00131.png,test_a,A,ground_truth,True,0.22883351197392837,0.8671490919126048,0.22883351197392837,0.8671490919126048,1.1942620937892685,0.0047641015548954575,True,True,0.22415134120064947,0.8680288307802299
test_a/00131.png,test_a,A,rule_based,True,0.22883351197392837,0.8671490919126048,0.22560763888888866,0.871267361111111,1.1942620937892685,0.009775438622340699,True,True,0.22047024109687158,0.8722102084392345
test_a/00131.png,test_a,A,cnn,True,0.22883351197392837,0.8671490919126048,0.2545624375343323,0.9366890788078308,1.1942620937892685,0.07359830969116085,False,False,0.23739660628731432,0.9402475502080851
test_a/00132.png,test_a,A,ground_truth,True,-0.282262949077142,0.8758807927155575,-0.282262949077142,0.8758807927155575,1.5943938436069542,0.022414509468156776,True,False,-0.3030135239396326,0.8674058958091484
test_a/00132.png,test_a,A,rule_based,True,-0.282262949077142,0.8758807927155575,-0.2850337009803922,0.8787837009803923,1.5943938436069542,0.025152444396499204,True,False,-0.30669300886717216,0.8698960088619387
test_a/00132.png,test_a,A,cnn,True,-0.282262949077142,0.8758807927155575,-0.27462276816368103,0.890210747718811,1.5943938436069542,0.01650162916535563,True,False,-0.297930682983646,0.8810601632705478
test_a/00133.png,test_a,A,ground_truth,True,-0.631552372228358,0.36563104696148996,-0.631552372228358,0.36563104696148996,1.7208441077125418,0.0044983113803647905,True,True,-0.6335047129149477,0.3615784957751129
test_a/00133.png,test_a,A,rule_based,True,-0.631552372228358,0.36563104696148996,-0.6342968749999999,0.36973958333333334,1.7208441077125418,0.004892400647488834,True,True,-0.6364351698094913,0.36532466178360445
test_a/00133.png,test_a,A,cnn,True,-0.631552372228358,0.36563104696148996,-0.6124793887138367,0.40576687455177307,1.7208441077125418,0.0402669238180534,False,False,-0.6145171269445119,0.402117011000941
test_a/00134.png,test_a,A,ground_truth,True,0.12931404847783964,0.8275856036832485,0.12931404847783964,0.8275856036832485,1.2379662970994132,0.00027873107621946726,True,True,0.12903586723118737,0.8276031024506751
test_a/00134.png,test_a,A,rule_based,True,0.12931404847783964,0.8275856036832485,0.1353645833333333,0.8327343749999999,1.2379662970994132,0.007489198571857975,True,True,0.1347028590187328,0.8327864513259966
test_a/00134.png,test_a,A,cnn,True,0.12931404847783964,0.8275856036832485,0.13706126809120178,0.8402125239372253,1.2379662970994132,0.014291747364551322,True,False,0.1358086487728997,0.8403164406447199
test_a/00135.png,test_a,A,ground_truth,True,0.2808103853165645,0.44183462853875777,0.2808103853165645,0.44183462853875777,0.8870572147910383,0.0006214170519168862,True,True,0.2813349261520943,0.44150143780618145
test_a/00135.png,test_a,A,rule_based,True,0.2808103853165645,0.44183462853875777,0.2875,0.4447591145833334,0.8870572147910383,0.007672587737024488,True,True,0.28803561438792114,0.44441623026031774
test_a/00135.png,test_a,A,cnn,True,0.2808103853165645,0.44183462853875777,0.3007928431034088,0.45654693245887756,0.8870572147910383,0.025073741216292512,True,False,0.3013798977751388,0.45617295674668223
test_a/00136.png,test_a,A,ground_truth,True,0.7150641205610279,0.21409315757430522,0.7150641205610279,0.21409315757430522,0.39751468332087303,0.0014526648578318418,True,True,0.7145398314209596,0.21544791072037503
test_a/00136.png,test_a,A,rule_based,True,0.7150641205610279,0.21409315757430522,0.71875,0.21640625000000002,0.39751468332087303,0.004849932681536201,True,True,0.718215696740721,0.21777953989292376
test_a/00136.png,test_a,A,cnn,True,0.7150641205610279,0.21409315757430522,0.8275139927864075,0.17917445302009583,0.39751468332087303,0.11653239739848649,False,False,0.8268847634092573,0.1812915802273621
test_a/00137.png,test_a,A,ground_truth,True,0.2823440769795648,0.14434000943164801,0.2823440769795648,0.14434000943164801,0.7811079659503445,0.00011608048459118208,True,True,0.28237317113505467,0.14422763412733583
test_a/00137.png,test_a,A,rule_based,True,0.2823440769795648,0.14434000943164801,0.2875,0.14453125000000006,0.7811079659503445,0.0051849390776881,True,True,0.2875283740527334,0.14442160046346375
test_a/00137.png,test_a,A,cnn,True,0.2823440769795648,0.14434000943164801,0.3061383366584778,0.15710419416427612,0.7811079659503445,0.026979663694402675,True,False,0.3061704526801262,0.1569972632427544
test_a/00138.png,test_a,A,ground_truth,True,0.5626181721191048,0.5810979980041266,0.5626181721191048,0.5810979980041266,0.7584299106924295,0.0008481212361193598,True,True,0.5632672947074395,0.5805521505011826
test_a/00138.png,test_a,A,rule_based,True,0.5626181721191048,0.5810979980041266,0.5666145833333333,0.5811718749999999,0.7584299106924295,0.004640149375514955,True,True,0.5672361564234399,0.5806449999997092
test_a/00138.png,test_a,A,cnn,True,0.5626181721191048,0.5810979980041266,0.6396615505218506,0.6144697070121765,0.7584299106924295,0.0837490206278259,False,False,0.6392879641338873,0.614797277648208
test_a/00139.png,test_a,A,ground_truth,True,-0.7702304809524194,0.5427033253136809,-0.7702304809524194,0.5427033253136809,1.8994119887730527,0.04436250172910612,False,False,-0.7927410287551064,0.5044762825652824
test_a/00139.png,test_a,A,rule_based,True,-0.7702304809524194,0.5427033253136809,-0.7663814484126984,0.5461185515873017,1.8994119887730527,0.03914429624670265,False,False,-0.7889131503948179,0.508305159793472
test_a/00139.png,test_a,A,cnn,True,-0.7702304809524194,0.5427033253136809,-0.8330920338630676,0.5818696022033691,1.8994119887730527,0.09236236517731228,False,False,-0.8622067397102118,0.534266837533401
test_a/00140.png,test_a,A,ground_truth,True,0.5863736498159353,0.30106060475594554,0.5863736498159353,0.30106060475594554,0.5527991319828683,0.00029105125046946403,True,True,0.5862232290177383,0.3013097721973772
test_a/00140.png,test_a,A,rule_based,True,0.5863736498159353,0.30106060475594554,0.5869791666666667,0.3042534722222222,0.5527991319828683,0.0034664875504502065,True,True,0.5868307201039741,0.3044968269095931
test_a/00140.png,test_a,A,cnn,True,0.5863736498159353,0.30106060475594554,0.5738140344619751,0.29937899112701416,0.5527991319828683,0.012766423008235618,True,False,0.5736938000230615,0.2995763656729926
test_a/00141.png,test_a,A,ground_truth,True,0.30005934409322715,0.1485170291543175,0.30005934409322715,0.1485170291543175,0.7645052618070756,0.00010867895608646077,True,True,0.3000878226589121,0.14841214785573395
test_a/00141.png,test_a,A,rule_based,True,0.30005934409322715,0.1485170291543175,0.2958854166666667,0.14992187499999998,0.7645052618070756,0.004342125790490336,True,True,0.2959153414746362,0.1498136781729624
test_a/00141.png,test_a,A,cnn,True,0.30005934409322715,0.1485170291543175,0.32911622524261475,0.15113365650177002,0.7645052618070756,0.029191278102650996,True,False,0.32914081265489237,0.15104663457081816
test_a/00142.png,test_a,A,ground_truth,True,-0.0012280489668163271,0.6226012345132561,-0.0012280489668163271,0.6226012345132561,1.221766224836818,0.0025641311160020564,True,True,0.0013325253267968407,0.6227362443904406
test_a/00142.png,test_a,A,rule_based,True,-0.0012280489668163271,0.6226012345132561,0.0,0.6244466145833334,1.221766224836818,0.004289175628758217,True,True,0.0025778967163849753,0.6245790628755906
test_a/00142.png,test_a,A,cnn,True,-0.0012280489668163271,0.6226012345132561,0.013380656018853188,0.6140455603599548,1.221766224836818,0.019026190700633338,True,False,0.015797357285764035,0.6141082094625769
test_a/00143.png,test_a,A,ground_truth,True,-0.2632054273923447,0.7298820487598854,-0.2632054273923447,0.7298820487598854,1.5024101635820488,0.00016546761093011702,True,True,-0.2633577850391651,0.7298174989518124
test_a/00143.png,test_a,A,rule_based,True,-0.2632054273923447,0.7298820487598854,-0.2635416666666666,0.7394965277777779,1.5024101635820488,0.009345581264223348,True,True,-0.2642940229963654,0.7391640123871094
test_a/00143.png,test_a,A,cnn,True,-0.2632054273923447,0.7298820487598854,-0.2446071356534958,0.7108138799667358,1.5024101635820488,0.02715668202539836,True,False,-0.24334143720293527,0.7113642931619831
test_a/00144.png,test_a,A,ground_truth,True,0.29913125066849017,0.3278399304149699,0.29913125066849017,0.3278399304149699,0.8193185575203078,0.00029454701504240535,True,True,0.2993347803034995,0.3276270134552336
test_a/00144.png,test_a,A,rule_based,True,0.29913125066849017,0.3278399304149699,0.2958854166666667,0.329609375,0.8193185575203078,0.003414283144306432,True,True,0.29609222640754346,0.3293960990854142
test_a/00144.png,test_a,A,cnn,True,0.29913125066849017,0.3278399304149699,0.2828317880630493,0.33156320452690125,0.8193185575203078,0.016467157462694598,True,False,0.28304314136408243,0.331352766008989
test_a/00145.png,test_a,A,ground_truth,True,-0.4855219980010103,0.6269805755870825,-0.4855219980010103,0.6269805755870825,1.6585935151532831,0.005945694465647912,True,True,-0.4899167440703549,0.6229758921208375
test_a/00145.png,test_a,A,rule_based,True,-0.4855219980010103,0.6269805755870825,-0.48515624999999996,0.6296875,1.6585935151532831,0.004427691499864058,True,True,-0.4897135432563406,0.6255539009954231
test_a/00145.png,test_a,A,cnn,True,-0.4855219980010103,0.6269805755870825,-0.48467758297920227,0.6106142997741699,1.6585935151532831,0.01959375455362871,True,False,-0.4879780812974066,0.6075413659233897
test_a/00146.png,test_a,A,ground_truth,True,0.2582987072810123,0.5020487236436413,0.2582987072810123,0.5020487236436413,0.9374667235721627,0.0009648363478318385,True,True,0.25916763951813926,0.5016293599048905
test_a/00146.png,test_a,A,rule_based,True,0.2582987072810123,0.5020487236436413,0.25355902777777783,0.4979166666666666,0.9374667235721627,0.00598126590456655,True,True,0.2544023747236832,0.49751064757290075
test_a/00146.png,test_a,A,cnn,True,0.2582987072810123,0.5020487236436413,0.2730400562286377,0.5057653784751892,0.9374667235721627,0.015967546228578648,True,False,0.2739273385178978,0.5053210956003789
test_a/00147.png,test_a,A,ground_truth,True,-0.1729752861513696,0.9258657768782167,-0.1729752861513696,0.9258657768782167,1.5339152477667493,0.024263414316236426,True,False,-0.19644321271316956,0.9197038212494159
test_a/00147.png,test_a,A,rule_based,True,-0.1729752861513696,0.9258657768782167,-0.1755893640350877,0.9263294956140352,1.5339152477667493,0.02703445538268179,True,False,-0.1993701182585968,0.9200198709715586
test_a/00147.png,test_a,A,cnn,True,-0.1729752861513696,0.9258657768782167,-0.14076241850852966,0.9501369595527649,1.5339152477667493,0.018764950576161937,True,False,-0.16840068547456627,0.9440645790029059
test_a/00148.png,test_a,A,ground_truth,True,0.10048722041076687,0.6561333071398008,0.10048722041076687,0.6561333071398008,1.1541600562060204,0.002658379945710226,True,True,0.10313494899405284,0.6558955734968204
test_a/00148.png,test_a,A,rule_based,True,0.10048722041076687,0.6561333071398008,0.10781249999999999,0.6603841145833333,1.1541600562060204,0.010762320160330718,True,False,0.11048353943689071,0.6601209306377523
test_a/00148.png,test_a,A,cnn,True,0.10048722041076687,0.6561333071398008,0.06548645347356796,0.6280428171157837,1.1541600562060204,0.04308991601636647,False,False,0.06791765358728918,0.627920470004402
test_a/00149.png,test_a,A,ground_truth,True,0.8679867841207819,0.19532344963795048,0.8679867841207819,0.19532344963795048,0.26698325927511607,0.002197231706081862,True,True,0.867354910401421,0.19742786470465962
test_a/00149.png,test_a,A,rule_based,True,0.8679867841207819,0.19532344963795048,0.8649662990196075,0.1959712009803924,0.26698325927511607,0.004576196886362626,True,True,0.8643302370032485,0.19807503847351682
test_a/00149.png,test_a,A,cnn,True,0.8679867841207819,0.19532344963795048,0.9067971706390381,0.16330328583717346,0.26698325927511607,0.04864378603268723,False,False,0.9062929387841167,0.16534251512111905
test_a/00150.png,test_a,A,ground_truth,True,0.5810259081559478,0.675423974739724,0.5810259081559478,0.675423974739724,0.8222738257260539,0.0006918916139975927,True,True,0.5804663409719937,0.6758309127843474
test_a/00150.png,test_a,A,rule_based,True,0.5810259081559478,0.675423974739724,0.5769965277777778,0.6776041666666666,0.8222738257260539,0.005236470460610903,True,True,0.5764607482303108,0.6779891136712848
test_a/00150.png,test_a,A,cnn,True,0.5810259081559478,0.675423974739724,0.7453262805938721,0.760007917881012,0.8222738257260539,0.16433050610094468,False,False,0.7181326164734942,0.7660124164401962
test_a/00151.png,test_a,A,ground_truth,True,0.02379421555205018,0.33442102891193737,0.02379421555205018,0.33442102891193737,1.079321887396411,0.0004016531303286655,True,True,0.02418059296936026,0.33431131232934563
test_a/00151.png,test_a,A,rule_based,True,0.02379421555205018,0.33442102891193737,0.030696614583333247,0.34218750000000003,1.079321887396411,0.010572032642668977,True,False,0.031089072287599162,0.3420730181569294
test_a/00151.png,test_a,A,cnn,True,0.02379421555205018,0.33442102891193737,0.023195773363113403,0.3383047878742218,1.079321887396411,0.0037801276694917037,True,True,0.023591593464468152,0.3381957222090518
test_a/00152.png,test_a,A,ground_truth,True,-0.26668862010708394,0.4258407778176249,-0.26668862010708394,0.4258407778176249,1.3838386070535165,0.0019507934985926033,True,True,-0.2650199719721367,0.426851326518029
test_a/00152.png,test_a,A,rule_based,True,-0.26668862010708394,0.4258407778176249,-0.2635416666666666,0.41605902777777787,1.3838386070535165,0.010016193689746732,True,False,-0.261953206042958,0.41701468073727277
test_a/00152.png,test_a,A,cnn,True,-0.26668862010708394,0.4258407778176249,-0.27182093262672424,0.44101452827453613,1.3838386070535165,0.016612177093170484,True,False,-0.27002266232016536,0.4421149472371759
test_a/00153.png,test_a,A,ground_truth,True,-0.3182467039137906,0.2081593550792977,-0.3182467039137906,0.2081593550792977,1.3839903756449976,0.0012007517139024809,True,True,-0.31745479292985457,0.20906195226074753
test_a/00153.png,test_a,A,rule_based,True,-0.3182467039137906,0.2081593550792977,-0.3234375,0.20367838541666677,1.3839903756449976,0.005660056402010995,True,True,-0.32265399552590796,0.20460801461129047
test_a/00153.png,test_a,A,cnn,True,-0.3182467039137906,0.2081593550792977,-0.3248932957649231,0.1690845787525177,1.3839903756449976,0.038620324789364995,False,False,-0.3242124588362445,0.1700025830061616
test_a/00154.png,test_a,A,ground_truth,True,0.44812002482717184,0.6547197562085685,0.44812002482717184,0.6547197562085685,0.8893354056169425,0.0016213726450805177,True,True,0.4495214418005183,0.6539043546381555
test_a/00154.png,test_a,A,rule_based,True,0.44812002482717184,0.6547197562085685,0.44921874999999994,0.6596354166666667,0.8893354056169425,0.004805258789975481,True,True,0.4505987836833633,0.6588363405416642
test_a/00154.png,test_a,A,cnn,True,0.44812002482717184,0.6547197562085685,0.4613291025161743,0.6290513277053833,0.8893354056169425,0.030224556968430252,False,False,0.46265662478584946,0.6282204900757251
test_a/00155.png,test_a,A,ground_truth,True,0.24407831329908034,0.6178095443853606,0.24407831329908034,0.6178095443853606,1.015479393305695,0.002031950733477096,True,True,0.24601110972299628,0.617182550153349
test_a/00155.png,test_a,A,rule_based,True,0.24407831329908034,0.6178095443853606,0.24956597222222215,0.6177083333333334,1.015479393305695,0.0074462889990153285,True,True,0.25148772869673636,0.6170694205296212
test_a/00155.png,test_a,A,cnn,True,0.24407831329908034,0.6178095443853606,0.27178311347961426,0.6612849235534668,1.015479393305695,0.052185813454956466,False,False,0.2740333160190764,0.6605419318449977
test_a/00156.png,test_a,A,ground_truth,True,0.39339477945348006,0.37509593558773774,0.39339477945348006,0.37509593558773774,0.7561926847989106,0.0003926907588370988,True,True,0.39366958238608024,0.37481541931314677
test_a/00156.png,test_a,A,rule_based,True,0.39339477945348006,0.37509593558773774,0.39531249999999996,0.37812500000000004,0.7561926847989106,0.0035164321319545626,True,True,0.39559380929902865,0.3778399404487081
test_a/00156.png,test_a,A,cnn,True,0.39339477945348006,0.37509593558773774,0.4299222528934479,0.36147043108940125,0.7561926847989106,0.039278669445340246,False,False,0.4301415284277663,0.36122184775404226
test_a/00157.png,test_a,A,ground_truth,True,-0.26064301051026767,0.1575449786193658,-0.26064301051026767,0.1575449786193658,1.3200778466770793,0.0008709779874946145,True,True,-0.26002778993690745,0.15816150623497965
test_a/00157.png,test_a,A,rule_based,True,-0.26064301051026767,0.1575449786193658,-0.25680338541666675,0.16250000000000003,1.3200778466770793,0.00712483631368808,True,True,-0.25617976964013967,0.1630986056713083
test_a/00157.png,test_a,A,cnn,True,-0.26064301051026767,0.1575449786193658,-0.2856188416481018,0.1485728621482849,1.3200778466770793,0.025725731797288886,True,False,-0.28501125048911824,0.14929863659158227
test_a/00158.png,test_a,A,ground_truth,True,0.46013163540328833,0.5814840616613377,0.46013163540328833,0.5814840616613377,0.8282924613433142,0.0014067475743688549,True,True,0.4612953330143349,0.5806936525216909
test_a/00158.png,test_a,A,rule_based,True,0.46013163540328833,0.5814840616613377,0.4651909722222221,0.5817708333333333,0.8282924613433142,0.006226375403035802,True,True,0.46633785923492327,0.5809835255375906
test_a/00158.png,test_a,A,cnn,True,0.46013163540328833,0.5814840616613377,0.4742100238800049,0.5910263061523438,0.8282924613433142,0.017565167772259832,True,False,0.4753631123903625,0.5902326174084234
test_a/00159.png,test_a,A,ground_truth,True,0.3445643622376124,0.6774972467055079,0.3445643622376124,0.6774972467055079,0.978080752452869,0.0021960999158960495,True,True,0.3465900684541345,0.6766490903726645
test_a/00159.png,test_a,A,rule_based,True,0.3445643622376124,0.6774972467055079,0.34679687499999995,0.6740104166666667,0.978080752452869,0.0060684675743352765,True,True,0.34880641110454613,0.6731577398082551
test_a/00159.png,test_a,A,cnn,True,0.3445643622376124,0.6774972467055079,0.3685064911842346,0.6860079169273376,0.978080752452869,0.02693458700572875,True,False,0.37038216325025686,0.6851727354873814
test_a/00160.png,test_a,A,ground_truth,True,0.09213773623535472,0.4426697843035856,0.09213773623535472,0.4426697843035856,1.0552045556572025,0.0006839393082490001,True,True,0.0927975498383189,0.4424897315704446
test_a/00160.png,test_a,A,rule_based,True,0.09213773623535472,0.4426697843035856,0.09583333333333324,0.4480034722222222,1.0552045556572025,0.006757733411305763,True,True,0.09651572502587547,0.44781761637236495
test_a/00160.png,test_a,A,cnn,True,0.09213773623535472,0.4426697843035856,0.10263436287641525,0.48403245210647583,1.0552045556572025,0.0426997577976223,False,False,0.10352504355834108,0.48382313833345136
test_a/00161.png,test_a,A,ground_truth,True,0.7753402299597686,0.2931613779557607,0.7753402299597686,0.2931613779557607,0.40172326644528966,0.0016005804787263915,True,True,0.7746585338600405,0.29460953136493234
test_a/00161.png,test_a,A,rule_based,True,0.7753402299597686,0.2931613779557607,0.7752604166666665,0.2986979166666669,0.40172326644528966,0.00700541304197221,True,True,0.7745777077983368,0.300125168004431
test_a/00161.png,test_a,A,cnn,True,0.7753402299597686,0.2931613779557607,0.9120129942893982,0.3004123866558075,0.40172326644528966,0.13618102386806966,False,False,0.9112026729658639,0.30247093445278367
test_a/00162.png,test_a,A,ground_truth,True,-0.33700450494669354,0.27094281526110653,-0.33700450494669354,0.27094281526110653,1.4132202609232705,0.0015144513671410808,True,True,-0.33596486861444136,0.27204405058568376
test_a/00162.png,test_a,A,rule_based,True,-0.33700450494669354,0.27094281526110653,-0.34140624999999997,0.2703125,1.4132202609232705,0.003394467958466092,True,True,-0.34036192683811317,0.2714429462080286
test_a/00162.png,test_a,A,cnn,True,-0.33700450494669354,0.27094281526110653,-0.31297269463539124,0.25636792182922363,1.4132202609232705,0.028463750406829143,True,False,-0.31203034399279583,0.2572871800920242
test_a/00163.png,test_a,A,ground_truth,True,0.6888151961546849,0.28624920565192863,0.6888151961546849,0.28624920565192863,0.4608612266888363,0.0010052007985864757,True,True,0.6883570780143933,0.28714394383431197
test_a/00163.png,test_a,A,rule_based,True,0.6888151961546849,0.28624920565192863,0.6828124999999999,0.28828125000000004,0.4608612266888363,0.007055159316975236,True,True,0.6823736578007243,0.28912702715826943
test_a/00163.png,test_a,A,cnn,True,0.6888151961546849,0.28624920565192863,0.7038606405258179,0.30300021171569824,0.4608612266888363,0.02290132370815871,True,False,0.7033665603900041,0.30393333487778945
test_a/00164.png,test_a,A,ground_truth,True,-0.38990383862154177,0.3994055100140411,-0.38990383862154177,0.3994055100140411,1.4942716707167498,0.0025136707613975483,True,True,-0.3881470165060264,0.40120331888907235
test_a/00164.png,test_a,A,rule_based,True,-0.38990383862154177,0.3994055100140411,-0.39531249999999996,0.39609375,1.4942716707167498,0.003964664266744063,True,True,-0.3935768025344054,0.39791289524699686
test_a/00164.png,test_a,A,cnn,True,-0.38990383862154177,0.3994055100140411,-0.3939928710460663,0.41701963543891907,1.4942716707167498,0.019596473708285222,True,False,-0.3921530984692571,0.418872472076391
test_a/00165.png,test_a,A,ground_truth,True,-0.7668943644725774,0.41197131593441483,-0.7668943644725774,0.41197131593441483,1.8630151627952318,0.02913252095405137,True,False,-0.7783767489691478,0.38519710028929904
test_a/00165.png,test_a,A,rule_based,True,-0.7668943644725774,0.41197131593441483,-0.7726562499999999,0.4140625,1.8630151627952318,0.03150815340959087,False,False,-0.7846783156671058,0.38596180207519504
test_a/00165.png,test_a,A,cnn,True,-0.7668943644725774,0.41197131593441483,-0.8760382533073425,0.4371545910835266,1.8630151627952318,0.13028804723444606,False,False,-0.8953411357482357,0.3901446762245563
test_a/00166.png,test_a,A,ground_truth,True,-0.3127172179838482,0.23314491450216002,-0.3127172179838482,0.23314491450216002,1.3825175468498976,0.0012405068106064222,True,True,-0.3118539780708387,0.23403579833282945
test_a/00166.png,test_a,A,rule_based,True,-0.3127172179838482,0.23314491450216002,-0.31819661458333337,0.23437500000000003,1.3825175468498976,0.00508381531590514,True,True,-0.3173213456379894,0.2353006479528918
test_a/00166.png,test_a,A,cnn,True,-0.3127172179838482,0.23314491450216002,-0.2732506990432739,0.19333581626415253,1.3825175468498976,0.0560916906508741,False,False,-0.2725466451101599,0.1939964428196913
test_a/00167.png,test_a,A,ground_truth,True,-0.4887151869293422,0.6109641758285532,-0.4887151869293422,0.6109641758285532,1.6555729070726133,0.004890984796385086,True,True,-0.4922809811429301,0.6076165133747188
test_a/00167.png,test_a,A,rule_based,True,-0.4887151869293422,0.6109641758285532,-0.4947395833333334,0.6063281250000001,1.6555729070726133,0.01264547314373685,True,False,-0.4983952927333941,0.6028276198832327
test_a/00167.png,test_a,A,cnn,True,-0.4887151869293422,0.6109641758285532,-0.4768677055835724,0.6023615598678589,1.6555729070726133,0.014366880943487472,True,False,-0.4792634670402291,0.6001441823358524
test_a/00168.png,test_a,A,ground_truth,True,0.303391019000645,0.20796382488766957,0.303391019000645,0.20796382488766957,0.775031562564264,0.00015496171762527313,True,True,0.3034578663738956,0.20782402301851585
test_a/00168.png,test_a,A,rule_based,True,0.303391019000645,0.20796382488766957,0.30546874999999996,0.19843750000000004,0.775031562564264,0.00989305262366714,True,True,0.30552779229122906,0.19830428607262804
test_a/00168.png,test_a,A,cnn,True,0.303391019000645,0.20796382488766957,0.3548981249332428,0.18013527989387512,0.775031562564264,0.05861726610717621,False,False,0.35493216937287186,0.18004441042054634
test_a/00169.png,test_a,A,ground_truth,True,0.27309724125752144,0.20590522477094764,0.27309724125752144,0.20590522477094764,0.8037256112191824,0.00016198713873594406,True,True,0.2731685382578991,0.20575977178592153
test_a/00169.png,test_a,A,rule_based,True,0.27309724125752144,0.20590522477094764,0.2755208333333332,0.20043402777777786,0.8037256112191824,0.006141408274450901,True,True,0.2755875154752349,0.2002913642530789
test_a/00169.png,test_a,A,cnn,True,0.27309724125752144,0.20590522477094764,0.30560141801834106,0.19077062606811523,0.8037256112191824,0.03595783176403018,False,False,0.30565491469074,0.19064208073748615
test_a/00170.png,test_a,A,ground_truth,True,-0.3519453380090924,0.3677760224512663,-0.3519453380090924,0.3677760224512663,1.449382604233783,0.002125613882767646,True,True,-0.3503962739836508,0.3692315756188618
test_a/00170.png,test_a,A,rule_based,True,-0.3519453380090924,0.3677760224512663,-0.3569087009803922,0.3756587009803924,1.449382604233783,0.009981550022629349,True,True,-0.355305040347504,0.37717515757379344
test_a/00170.png,test_a,A,cnn,True,-0.3519453380090924,0.3677760224512663,-0.32180261611938477,0.39869847893714905,1.449382604233783,0.0452973174546365,False,False,-0.3201356149805067,0.4000248749801669
test_a/00171.png,test_a,A,ground_truth,True,0.3658457057912256,0.48821189308088414,0.3658457057912256,0.48821189308088414,0.8404867344758791,0.0008801506886049752,True,True,0.36657366290402404,0.4877171773275692
test_a/00171.png,test_a,A,rule_based,True,0.3658457057912256,0.48821189308088414,0.36461588541666645,0.4859375,0.8404867344758791,0.0028097752432801664,True,True,0.3653313417823978,0.4854495993629438
test_a/00171.png,test_a,A,cnn,True,0.3658457057912256,0.48821189308088414,0.3364221751689911,0.4824037253856659,0.8404867344758791,0.02938870037859286,True,False,0.33713263458886156,0.4819464918909621
test_a/00172.png,test_a,A,ground_truth,True,0.41363098433035733,0.7388441361287728,0.41363098433035733,0.7388441361287728,0.9751185474578065,0.0007355686064486419,True,True,0.4142945480426296,0.7385267335853862
test_a/00172.png,test_a,A,rule_based,True,0.41363098433035733,0.7388441361287728,0.41328125,0.7375,0.9751185474578065,0.0017186008628326907,True,True,0.4139868424100118,0.7371627813319277
test_a/00172.png,test_a,A,cnn,True,0.41363098433035733,0.7388441361287728,0.4204767644405365,0.7100504040718079,0.9751185474578065,0.030482216057578403,False,False,0.42168567639199794,0.7094453703115988
test_a/00173.png,test_a,A,ground_truth,True,-0.6056794615453164,0.23979542142446408,-0.6056794615453164,0.23979542142446408,1.6729543698257658,0.0005014429417016297,True,True,-0.6058469140879279,0.23932276439261613
test_a/00173.png,test_a,A,rule_based,True,-0.6056794615453164,0.23979542142446408,-0.6084712009803921,0.23684129901960793,1.6729543698257658,0.004637987076897372,True,True,-0.6086724443362933,0.2362524032000708
test_a/00173.png,test_a,A,cnn,True,-0.6056794615453164,0.23979542142446408,-0.6357350945472717,0.271180659532547,1.6729543698257658,0.04232270463994242,False,False,-0.6366043670442773,0.26868939221285076
test_a/00174.png,test_a,A,ground_truth,True,-0.34046172482902415,0.6819041845944573,-0.34046172482902415,0.6819041845944573,1.548669469312912,0.0003204820362519112,True,True,-0.34073939913342655,0.6817441667322206
test_a/00174.png,test_a,A,rule_based,True,-0.34046172482902415,0.6819041845944573,-0.33912450396825394,0.675607638888889,1.548669469312912,0.006404830828538215,True,True,-0.3390564455199394,0.6756554208762766
test_a/00174.png,test_a,A,cnn,True,-0.34046172482902415,0.6819041845944573,-0.3156531751155853,0.7274575233459473,1.548669469312912,0.04997286100398204,False,False,-0.3176833509340775,0.7263837587788549
test_a/00175.png,test_a,A,ground_truth,True,0.25685807914910413,0.8653883438503588,0.25685807914910413,0.8653883438503588,1.1738701343347635,0.0050369291676428,True,True,0.25193939531461784,0.8664733345306017
test_a/00175.png,test_a,A,rule_based,True,0.25685807914910413,0.8653883438503588,0.25156249999999997,0.86328125,1.1738701343347635,0.009936633820990881,True,True,0.24698518714751727,0.8642646467303741
test_a/00175.png,test_a,A,cnn,True,0.25685807914910413,0.8653883438503588,0.2615443766117096,0.921751081943512,1.1738701343347635,0.06015875509652116,False,False,0.24744481154613285,0.9248060702272412
test_a/00176.png,test_a,A,ground_truth,True,-0.019048419759228483,0.907139397348888,-0.019048419759228483,0.907139397348888,1.4020579196353506,0.011694082289824277,True,False,-0.030690781426413044,0.9060407730219895
test_a/00176.png,test_a,A,rule_based,True,-0.019048419759228483,0.907139397348888,-0.023359374999999946,0.9088020833333335,1.4020579196353506,0.016402998808975115,True,False,-0.03544479459905889,0.9076055111107697
